Id	Chr	TSS	TSS
ENSG00000105428.4	19	5455426	5455426
ENSG00000223573.2	19	5568045	5568045
ENSG00000233270.1	19	5576949	5576949
ENSG00000160633.8	19	5623046	5623046
ENSG00000130254.7	19	5624057	5624057
ENSG00000130255.8	19	5674958	5674958
ENSG00000174917.4	19	5680263	5680263
ENSG00000167733.9	19	5684033	5684033
ENSG00000196365.7	19	5720583	5720583
ENSG00000174898.11	19	5720688	5720688
ENSG00000141994.11	19	5791249	5791249
ENSG00000263995.1	19	5822936	5822936
ENSG00000171119.2	19	5823813	5823813
ENSG00000156413.9	19	5839742	5839742
ENSG00000267709.1	19	5847478	5847478
ENSG00000171124.8	19	5851485	5851485
ENSG00000266941.1	19	5899906	5899906
ENSG00000174886.8	19	5902650	5902650
ENSG00000187650.3	19	5908835	5908835
ENSG00000267571.1	19	5913910	5913910
ENSG00000105519.8	19	5914951	5914951
ENSG00000031823.10	19	5978153	5978153
ENSG00000266983.1	19	5978414	5978414
ENSG00000267262.1	19	6067964	6067964
ENSG00000267589.1	19	6072834	6072834
ENSG00000267299.1	19	6109333	6109333
ENSG00000130377.9	19	6135258	6135258
ENSG00000267415.1	19	6176453	6176453
ENSG00000087903.8	19	6199583	6199583
ENSG00000267427.1	19	6212492	6212492
ENSG00000267563.1	19	6259168	6259168
ENSG00000130382.7	19	6279959	6279959
ENSG00000167769.4	19	6333640	6333640
ENSG00000125656.4	19	6361463	6361463
ENSG00000269802.1	19	6362160	6362160
ENSG00000125652.3	19	6372444	6372444
ENSG00000125650.4	19	6379069	6379069
ENSG00000269444.1	19	6390411	6390411
ENSG00000214347.5	19	6393820	6393820
ENSG00000125651.9	19	6393992	6393992
ENSG00000266722.1	19	6416522	6416522
ENSG00000088247.11	19	6424805	6424805
ENSG00000181240.9	19	6433790	6433790
ENSG00000130545.11	19	6463788	6463788
ENSG00000125648.10	19	6465214	6465214
ENSG00000205744.5	19	6482568	6482568
ENSG00000104833.6	19	6502859	6502859
ENSG00000125657.3	19	6531010	6531010
ENSG00000268742.1	19	6554505	6554505
ENSG00000269546.1	19	6563859	6563859
ENSG00000199223.1	19	6573068	6573068
ENSG00000268785.1	19	6593340	6593340
ENSG00000125726.6	19	6604114	6604114
ENSG00000125735.6	19	6670599	6670599
ENSG00000125730.12	19	6730573	6730573
ENSG00000125734.9	19	6737614	6737614
ENSG00000125733.13	19	6737936	6737936
ENSG00000269680.1	19	6751478	6751478
ENSG00000125731.8	19	6767599	6767599
ENSG00000141968.3	19	6772725	6772725
ENSG00000174837.10	19	6887577	6887577
ENSG00000265353.1	19	6895733	6895733
ENSG00000269385.1	19	6898310	6898310
ENSG00000268758.1	19	6990857	6990857
ENSG00000269761.1	19	7006085	7006085
ENSG00000204752.3	19	7011514	7011514
ENSG00000196589.4	19	7021442	7021442
ENSG00000237247.4	19	7030589	7030589
ENSG00000205718.4	19	7040190	7040190
ENSG00000230522.3	19	7049332	7049332
ENSG00000182315.4	19	7058651	7058651
ENSG00000130544.7	19	7069455	7069455
ENSG00000266483.1	19	7160506	7160506
ENSG00000171105.9	19	7294045	7294045
ENSG00000265748.1	19	7309263	7309263
ENSG00000263264.1	19	7413848	7413848
ENSG00000267852.1	19	7459925	7459925
ENSG00000104880.13	19	7459999	7459999
ENSG00000198723.6	19	7557862	7557862
ENSG00000104883.3	19	7562335	7562335
ENSG00000198816.5	19	7580178	7580178
ENSG00000269371.1	19	7585346	7585346
ENSG00000090674.11	19	7587512	7587512
ENSG00000032444.11	19	7599833	7599833
ENSG00000076826.5	19	7660788	7660788
ENSG00000076924.7	19	7694451	7694451
ENSG00000229833.5	19	7696118	7696118
ENSG00000268400.1	19	7696844	7696844
ENSG00000174788.5	19	7698634	7698634
ENSG00000076944.10	19	7701767	7701767
ENSG00000268204.1	19	7701876	7701876
ENSG00000269228.1	19	7730603	7730603
ENSG00000104918.4	19	7733930	7733930
ENSG00000183019.3	19	7741514	7741514
ENSG00000181029.7	19	7745729	7745729
ENSG00000104921.10	19	7767032	7767032
ENSG00000182566.8	19	7798792	7798792
ENSG00000090659.13	19	7812464	7812464
ENSG00000242636.1	19	7815570	7815570
ENSG00000104938.12	19	7828035	7828035
ENSG00000268297.1	19	7852435	7852435
ENSG00000269763.1	19	7879311	7879311
ENSG00000142459.4	19	7895119	7895119
ENSG00000183248.7	19	7939326	7939326
ENSG00000269153.1	19	7945005	7945005
ENSG00000199900.1	19	7951981	7951981
ENSG00000171017.6	19	7953390	7953390
ENSG00000264166.1	19	7967416	7967416
ENSG00000076984.13	19	7968728	7968728
ENSG00000268149.1	19	7978403	7978403
ENSG00000260001.2	19	7981030	7981030
ENSG00000260500.1	19	7984042	7984042
ENSG00000104976.7	19	7985201	7985201
ENSG00000269139.1	19	7990886	7990886
ENSG00000178531.4	19	7991051	7991051
ENSG00000104980.3	19	8008805	8008805
ENSG00000269813.1	19	8024007	8024007
ENSG00000066044.9	19	8070543	8070543
ENSG00000267939.1	19	8073613	8073613
ENSG00000131142.9	19	8117651	8117651
ENSG00000142449.8	19	8214730	8214730
ENSG00000269651.1	19	8238156	8238156
ENSG00000090661.7	19	8271620	8271620
ENSG00000271717.1	19	8304532	8304532
ENSG00000167775.6	19	8370802	8370802
ENSG00000267855.1	19	8384278	8384278
ENSG00000233927.4	19	8386384	8386384
ENSG00000186994.7	19	8408146	8408146
ENSG00000265364.1	19	8410980	8410980
ENSG00000268884.1	19	8411401	8411401
ENSG00000167772.7	19	8428173	8428173
ENSG00000265390.1	19	8454264	8454264
ENSG00000185236.7	19	8454865	8454865
ENSG00000269386.1	19	8455569	8455569
ENSG00000099785.6	19	8478154	8478154
ENSG00000268931.1	19	8492711	8492711
ENSG00000099783.7	19	8509651	8509651
ENSG00000133246.7	19	8567996	8567996
ENSG00000133250.9	19	8579044	8579044
ENSG00000265528.1	19	8611743	8611743
ENSG00000268618.1	19	8614390	8614390
ENSG00000142347.12	19	8642461	8642461
ENSG00000267986.1	19	8646044	8646044
ENSG00000142303.9	19	8675585	8675585
ENSG00000268480.1	19	8740121	8740121
ENSG00000261866.1	19	8786679	8786679
ENSG00000181786.3	19	8809172	8809172
ENSG00000269244.1	19	8839566	8839566
ENSG00000181733.2	19	8841316	8841316
ENSG00000268922.1	19	8889537	8889537
ENSG00000269300.1	19	8932177	8932177
ENSG00000167785.4	19	8943004	8943004
ENSG00000170948.3	19	8943074	8943074
ENSG00000269400.1	19	8943741	8943741
ENSG00000181143.11	19	9092018	9092018
ENSG00000267332.1	19	9130020	9130020
ENSG00000267154.1	19	9194074	9194074
ENSG00000170929.5	19	9203855	9203855
ENSG00000170923.2	19	9213982	9213982
ENSG00000161807.2	19	9226439	9226439
ENSG00000170920.2	19	9237626	9237626
ENSG00000130803.10	19	9251056	9251056
ENSG00000267418.1	19	9293724	9293724
ENSG00000188000.2	19	9296279	9296279
ENSG00000267775.1	19	9301962	9301962
ENSG00000187847.3	19	9314984	9314984
ENSG00000174667.2	19	9325542	9325542
ENSG00000188314.2	19	9345820	9345820
ENSG00000237521.1	19	9361606	9361606
ENSG00000180926.5	19	9372392	9372392
ENSG00000225980.2	19	9377015	9377015
ENSG00000226480.1	19	9390045	9390045
ENSG00000267510.1	19	9402191	9402191
ENSG00000196110.3	19	9420514	9420514
ENSG00000270011.2	19	9440791	9440791
ENSG00000266912.1	19	9455460	9455460
ENSG00000270614.1	19	9459379	9459379
ENSG00000188321.9	19	9461480	9461480
ENSG00000188629.7	19	9473696	9473696
ENSG00000174652.13	19	9546254	9546254
ENSG00000198028.3	19	9609283	9609283
ENSG00000267273.1	19	9609354	9609354
ENSG00000260112.1	19	9628826	9628826
ENSG00000130818.6	19	9649303	9649303
ENSG00000197961.7	19	9695209	9695209
ENSG00000171469.6	19	9730258	9730258
ENSG00000267106.1	19	9732179	9732179
ENSG00000171466.5	19	9785776	9785776
ENSG00000239830.1	19	9794749	9794749
ENSG00000224689.3	19	9811452	9811452
ENSG00000267490.1	19	9835762	9835762
ENSG00000267612.1	19	9841529	9841529
ENSG00000267370.1	19	9867539	9867539
ENSG00000267741.1	19	9885173	9885173
ENSG00000265379.1	19	9886685	9886685
ENSG00000196605.3	19	9903856	9903856
ENSG00000266950.1	19	9904297	9904297
ENSG00000200237.1	19	9930630	9930630
ENSG00000267119.1	19	9930817	9930817
ENSG00000216102.1	19	9931204	9931204
ENSG00000263493.1	19	9935953	9935953
ENSG00000127452.4	19	9938492	9938492
ENSG00000198258.6	19	9938568	9938568
ENSG00000267289.1	19	9945689	9945689
ENSG00000127445.9	19	9945933	9945933
ENSG00000266247.1	19	9962104	9962104
ENSG00000105088.4	19	10047228	10047228
ENSG00000267650.1	19	10106673	10106673
ENSG00000080573.6	19	10121147	10121147
ENSG00000080511.2	19	10123925	10123925
ENSG00000167798.12	19	10148479	10148479
ENSG00000266204.1	19	10149030	10149030
ENSG00000130813.13	19	10196806	10196806
ENSG00000267387.1	19	10201053	10201053
ENSG00000130812.6	19	10213472	10213472
ENSG00000130810.15	19	10217376	10217376
ENSG00000209645.1	19	10218327	10218327
ENSG00000238531.1	19	10220433	10220433
ENSG00000244165.1	19	10222214	10222214
ENSG00000130811.6	19	10230594	10230594
ENSG00000130816.10	19	10329545	10329545
ENSG00000175898.4	19	10333870	10333870
ENSG00000267534.1	19	10335623	10335623
ENSG00000264266.1	19	10341089	10341089
ENSG00000105364.9	19	10362577	10362577
ENSG00000267105.1	19	10370721	10370721
ENSG00000090339.4	19	10381511	10381511
ENSG00000266978.1	19	10395784	10395784
ENSG00000105371.8	19	10397643	10397643
ENSG00000267607.1	19	10399695	10399695
ENSG00000105376.4	19	10400657	10400657
ENSG00000220201.3	19	10415884	10415884
ENSG00000267303.1	19	10426773	10426773
ENSG00000161847.9	19	10444316	10444316
ENSG00000076662.5	19	10450499	10450499
ENSG00000105397.9	19	10491352	10491352
ENSG00000221566.1	19	10514214	10514214
ENSG00000065989.11	19	10527449	10527449
ENSG00000105401.2	19	10530797	10530797
ENSG00000267197.1	19	10601676	10601676
ENSG00000079999.9	19	10614417	10614417
ENSG00000180739.12	19	10628607	10628607
ENSG00000130734.5	19	10654571	10654571
ENSG00000238364.1	19	10661768	10661768
ENSG00000221410.1	19	10662798	10662798
ENSG00000129347.15	19	10676713	10676713
ENSG00000129355.6	19	10679735	10679735
ENSG00000129354.7	19	10697991	10697991
ENSG00000271010.1	19	10709641	10709641
ENSG00000129353.10	19	10713133	10713133
ENSG00000226104.1	19	10751715	10751715
ENSG00000267100.1	19	10764520	10764520
ENSG00000129351.13	19	10764937	10764937
ENSG00000213339.4	19	10812127	10812127
ENSG00000079805.12	19	10828755	10828755
ENSG00000207972.1	19	10829080	10829080
ENSG00000265879.1	19	10890930	10890930
ENSG00000207752.1	19	10928172	10928172
ENSG00000099203.2	19	10946994	10946994
ENSG00000214212.4	19	10947251	10947251
ENSG00000267544.1	19	10952515	10952515
ENSG00000142453.7	19	10982189	10982189
ENSG00000130733.6	19	11039357	11039357
ENSG00000142444.6	19	11039409	11039409
ENSG00000127616.13	19	11071598	11071598
ENSG00000266352.1	19	11122384	11122384
ENSG00000266936.1	19	11126687	11126687
ENSG00000130164.7	19	11200038	11200038
ENSG00000161888.7	19	11266484	11266484
ENSG00000197256.6	19	11308243	11308243
ENSG00000267082.1	19	11314304	11314304
ENSG00000265747.1	19	11344674	11344674
ENSG00000130173.9	19	11350295	11350295
ENSG00000130158.9	19	11373128	11373128
ENSG00000130167.9	19	11406824	11406824
ENSG00000267576.1	19	11432832	11432832
ENSG00000267174.1	19	11435117	11435117
ENSG00000105514.3	19	11450344	11450344
ENSG00000105518.9	19	11453796	11453796
ENSG00000183401.7	19	11455360	11455360
ENSG00000105520.6	19	11466062	11466062
ENSG00000173928.2	19	11485361	11485361
ENSG00000267277.1	19	11485611	11485611
ENSG00000187266.9	19	11494988	11494988
ENSG00000202357.1	19	11519448	11519448
ENSG00000205517.8	19	11530018	11530018
ENSG00000198003.7	19	11545999	11545999
ENSG00000130175.5	19	11547355	11547355
ENSG00000238349.1	19	11549997	11549997
ENSG00000265149.1	19	11578091	11578091
ENSG00000196361.5	19	11591861	11591861
ENSG00000161914.5	19	11615999	11615999
ENSG00000244080.2	19	11627150	11627150
ENSG00000213304.3	19	11632783	11632783
ENSG00000213303.3	19	11634251	11634251
ENSG00000130159.9	19	11639989	11639989
ENSG00000130176.3	19	11649532	11649532
ENSG00000130165.6	19	11670051	11670051
ENSG00000198551.5	19	11670189	11670189
ENSG00000102575.6	19	11689823	11689823
ENSG00000249840.2	19	11696061	11696061
ENSG00000197332.7	19	11750591	11750591
ENSG00000267500.1	19	11759179	11759179
ENSG00000214223.3	19	11777845	11777845
ENSG00000267343.1	19	11793361	11793361
ENSG00000266922.1	19	11841598	11841598
ENSG00000197933.8	19	11849824	11849824
ENSG00000220949.2	19	11870748	11870748
ENSG00000197044.6	19	11877907	11877907
ENSG00000177599.8	19	11908482	11908482
ENSG00000267646.1	19	11909413	11909413
ENSG00000171295.8	19	11925099	11925099
ENSG00000267089.1	19	11953254	11953254
ENSG00000171291.4	19	11959576	11959576
ENSG00000198429.5	19	11998599	11998599
ENSG00000267274.1	19	12050774	12050774
ENSG00000196757.3	19	12057569	12057569
ENSG00000267179.1	19	12067320	12067320
ENSG00000197054.7	19	12075852	12075852
ENSG00000219665.4	19	12098432	12098432
ENSG00000252060.1	19	12107624	12107624
ENSG00000212497.1	19	12138836	12138836
ENSG00000197647.7	19	12146556	12146556
ENSG00000257446.2	19	12167127	12167127
ENSG00000223547.5	19	12175514	12175514
ENSG00000252546.1	19	12180979	12180979
ENSG00000199444.1	19	12199161	12199161
ENSG00000214189.4	19	12204651	12204651
ENSG00000237273.1	19	12207239	12207239
ENSG00000212576.1	19	12217312	12217312
ENSG00000132010.11	19	12248517	12248517
ENSG00000257591.1	19	12253336	12253336
ENSG00000242615.1	19	12254137	12254137
ENSG00000196646.7	19	12273879	12273879
ENSG00000234773.2	19	12305830	12305830
ENSG00000213293.4	19	12370941	12370941
ENSG00000234750.1	19	12395152	12395152
ENSG00000197857.9	19	12405702	12405702
ENSG00000188868.9	19	12444534	12444534
ENSG00000261280.2	19	12458752	12458752
ENSG00000198342.5	19	12476719	12476719
ENSG00000231361.1	19	12484423	12484423
ENSG00000248406.1	19	12494501	12494501
ENSG00000268744.1	19	12494501	12494501
ENSG00000196466.6	19	12511794	12511794
ENSG00000180855.11	19	12543251	12543251
ENSG00000234848.1	19	12561749	12561749
ENSG00000269755.1	19	12568390	12568390
ENSG00000236483.1	19	12613489	12613489
ENSG00000232579.1	19	12615479	12615479
ENSG00000230321.1	19	12615719	12615719
ENSG00000234003.1	19	12617063	12617063
ENSG00000235686.1	19	12618943	12618943
ENSG00000242852.2	19	12624668	12624668
ENSG00000269560.1	19	12643787	12643787
ENSG00000249709.3	19	12661466	12661466
ENSG00000230310.1	19	12663411	12663411
ENSG00000213290.4	19	12670385	12670385
ENSG00000173875.9	19	12721732	12721732
ENSG00000221343.1	19	12740548	12740548
ENSG00000188033.5	19	12750912	12750912
ENSG00000178464.6	19	12754733	12754733
ENSG00000269242.1	19	12754760	12754760
ENSG00000104774.8	19	12777556	12777556
ENSG00000123154.7	19	12777614	12777614
ENSG00000095059.11	19	12792716	12792716
ENSG00000268945.1	19	12798093	12798093
ENSG00000267791.1	19	12799736	12799736
ENSG00000132004.8	19	12807457	12807457
ENSG00000209702.1	19	12817332	12817332
ENSG00000105576.11	19	12834825	12834825
ENSG00000267004.1	19	12836700	12836700
ENSG00000123144.6	19	12845589	12845589
ENSG00000198356.7	19	12847953	12847953
ENSG00000039987.2	19	12862516	12862516
ENSG00000267212.1	19	12895915	12895915
ENSG00000263800.1	19	12897942	12897942
ENSG00000171223.4	19	12902310	12902310
ENSG00000267062.1	19	12907637	12907637
ENSG00000167815.7	19	12912694	12912694
ENSG00000104889.4	19	12917394	12917394
ENSG00000267424.1	19	12936525	12936525
ENSG00000105613.5	19	12944765	12944765
ENSG00000132026.9	19	12946242	12946242
ENSG00000265759.1	19	12983544	12983544
ENSG00000095066.7	19	12983554	12983554
ENSG00000267735.1	19	12991783	12991783
ENSG00000105612.4	19	12992282	12992282
ENSG00000105610.4	19	12997995	12997995
ENSG00000105607.8	19	13001840	13001840
ENSG00000240616.1	19	13004947	13004947
ENSG00000161860.7	19	13030090	13030090
ENSG00000266721.1	19	13031134	13031134
ENSG00000266975.1	19	13041336	13041336
ENSG00000179115.6	19	13044851	13044851
ENSG00000179218.9	19	13049421	13049421
ENSG00000267458.1	19	13055301	13055301
ENSG00000179262.5	19	13056669	13056669
ENSG00000179271.1	19	13068050	13068050
ENSG00000222492.3	19	13069669	13069669
ENSG00000179284.4	19	13075973	13075973
ENSG00000008441.12	19	13106422	13106422
ENSG00000267417.1	19	13125325	13125325
ENSG00000267610.1	19	13182188	13182188
ENSG00000104903.4	19	13213975	13213975
ENSG00000104907.8	19	13228381	13228381
ENSG00000160877.5	19	13228917	13228917
ENSG00000266897.1	19	13242385	13242385
ENSG00000267512.1	19	13251961	13251961
ENSG00000104915.10	19	13261197	13261197
ENSG00000160888.6	19	13261229	13261229
ENSG00000267598.1	19	13265007	13265007
ENSG00000213253.5	19	13269602	13269602
ENSG00000252177.1	19	13486827	13486827
ENSG00000141837.14	19	13734804	13734804
ENSG00000104957.9	19	13842574	13842574
ENSG00000037757.9	19	13875346	13875346
ENSG00000267633.1	19	13884932	13884932
ENSG00000104979.4	19	13885638	13885638
ENSG00000214109.3	19	13900972	13900972
ENSG00000132003.5	19	13906274	13906274
ENSG00000267582.1	19	13907747	13907747
ENSG00000266770.1	19	13926133	13926133
ENSG00000267519.2	19	13947173	13947173
ENSG00000207808.1	19	13947331	13947331
ENSG00000207980.1	19	13947473	13947473
ENSG00000187556.6	19	13972877	13972877
ENSG00000207613.1	19	13985513	13985513
ENSG00000207585.1	19	13985689	13985689
ENSG00000132016.7	19	14016978	14016978
ENSG00000132024.13	19	14020636	14020636
ENSG00000132000.7	19	14060442	14060442
ENSG00000132017.6	19	14063304	14063304
ENSG00000132005.4	19	14117851	14117851
ENSG00000171136.6	19	14138960	14138960
ENSG00000267670.1	19	14142369	14142369
ENSG00000104998.2	19	14142560	14142560
ENSG00000187867.4	19	14169971	14169971
ENSG00000228887.2	19	14181154	14181154
ENSG00000141854.3	19	14183348	14183348
ENSG00000188032.5	19	14196687	14196687
ENSG00000141858.7	19	14201848	14201848
ENSG00000072062.9	19	14228896	14228896
ENSG00000267783.1	19	14229918	14229918
ENSG00000105011.4	19	14247768	14247768
ENSG00000267169.1	19	14247991	14247991
ENSG00000072071.12	19	14316999	14316999
ENSG00000240803.2	19	14323864	14323864
ENSG00000267406.1	19	14380189	14380189
ENSG00000267723.1	19	14404017	14404017
ENSG00000267147.1	19	14444555	14444555
ENSG00000266913.1	19	14481008	14481008
ENSG00000123146.15	19	14491313	14491313
ENSG00000267379.1	19	14519535	14519535
ENSG00000123136.10	19	14530179	14530179
ENSG00000123143.8	19	14543865	14543865
ENSG00000267474.1	19	14569213	14569213
ENSG00000160951.3	19	14586174	14586174
ENSG00000224543.3	19	14599758	14599758
ENSG00000123159.11	19	14606944	14606944
ENSG00000132002.3	19	14640005	14640005
ENSG00000207707.1	19	14640355	14640355
ENSG00000099797.7	19	14644745	14644745
ENSG00000099795.2	19	14682874	14682874
ENSG00000187912.7	19	14693896	14693896
ENSG00000243488.2	19	14694907	14694907
ENSG00000243066.2	19	14699169	14699169
ENSG00000269378.1	19	14733054	14733054
ENSG00000131355.10	19	14785810	14785810
ENSG00000160961.7	19	14800861	14800861
ENSG00000268550.1	19	14834747	14834747
ENSG00000127507.13	19	14889353	14889353
ENSG00000256210.2	19	14903121	14903121
ENSG00000127530.2	19	14911023	14911023
ENSG00000188269.4	19	14946188	14946188
ENSG00000127515.1	19	14952689	14952689
ENSG00000269552.1	19	14963756	14963756
ENSG00000172148.2	19	14975527	14975527
ENSG00000185385.2	19	14992264	14992264
ENSG00000269678.1	19	14997927	14997927
ENSG00000268834.1	19	15003616	15003616
ENSG00000269787.1	19	15014985	15014985
ENSG00000198367.2	19	15027228	15027228
ENSG00000176923.4	19	15037870	15037870
ENSG00000127529.7	19	15052301	15052301
ENSG00000105143.8	19	15121455	15121455
ENSG00000160994.3	19	15121556	15121556
ENSG00000105141.4	19	15160195	15160195
ENSG00000223201.1	19	15163741	15163741
ENSG00000094661.2	19	15197791	15197791
ENSG00000105137.8	19	15218214	15218214
ENSG00000268564.1	19	15234971	15234971
ENSG00000105135.11	19	15236596	15236596
ENSG00000267961.1	19	15252849	15252849
ENSG00000252661.1	19	15256026	15256026
ENSG00000074181.4	19	15311792	15311792
ENSG00000269635.1	19	15333108	15333108
ENSG00000105131.3	19	15344246	15344246
ENSG00000270143.1	19	15346819	15346819
ENSG00000141867.13	19	15443356	15443356
ENSG00000270802.2	19	15449759	15449759
ENSG00000273218.1	19	15459228	15459228
ENSG00000268189.2	19	15489887	15489887
ENSG00000105127.4	19	15490609	15490609
ENSG00000011243.13	19	15529952	15529952
ENSG00000269782.1	19	15560359	15560359
ENSG00000011451.13	19	15560762	15560762
ENSG00000105122.8	19	15575382	15575382
ENSG00000161031.8	19	15609767	15609767
ENSG00000171954.8	19	15619304	15619304
ENSG00000269765.2	19	15627647	15627647
ENSG00000269516.2	19	15674885	15674885
ENSG00000266951.2	19	15725364	15725364
ENSG00000186526.8	19	15726029	15726029
ENSG00000186529.10	19	15751707	15751707
ENSG00000267241.2	19	15774916	15774916
ENSG00000186204.10	19	15783567	15783567
ENSG00000171942.3	19	15838834	15838834
ENSG00000171936.1	19	15852203	15852203
ENSG00000268673.3	19	15871185	15871185
ENSG00000267594.5	19	15890719	15890719
ENSG00000172519.8	19	15904761	15904761
ENSG00000186723.2	19	15918936	15918936
ENSG00000267235.2	19	15934607	15934607
ENSG00000214049.6	19	15939771	15939771
ENSG00000267308.1	19	15946663	15946663
ENSG00000267453.2	19	15975714	15975714
ENSG00000273330.1	19	15982662	15982662
ENSG00000186115.8	19	16008930	16008930
ENSG00000267218.2	19	16014048	16014048
ENSG00000267056.2	19	16022634	16022634
ENSG00000171903.12	19	16045677	16045677
ENSG00000176231.1	19	16059818	16059818
ENSG00000267392.3	19	16109830	16109830
ENSG00000205396.7	19	16126097	16126097
ENSG00000167459.12	19	16142117	16142117
ENSG00000267450.1	19	16162739	16162739
ENSG00000267517.1	19	16176547	16176547
ENSG00000167460.10	19	16177831	16177831
ENSG00000267373.1	19	16215064	16215064
ENSG00000167461.7	19	16222439	16222439
ENSG00000269243.1	19	16250702	16250702
ENSG00000196684.8	19	16252751	16252751
ENSG00000141977.5	19	16284336	16284336
ENSG00000105058.7	19	16296191	16296191
ENSG00000267033.1	19	16300269	16300269
ENSG00000072958.4	19	16308389	16308389
ENSG00000267275.1	19	16435325	16435325
ENSG00000127528.5	19	16435628	16435628
ENSG00000243745.2	19	16509770	16509770
ENSG00000240418.1	19	16523495	16523495
ENSG00000267703.1	19	16551757	16551757
ENSG00000127527.9	19	16582896	16582896
ENSG00000269058.1	19	16607003	16607003
ENSG00000105072.4	19	16607122	16607122
ENSG00000240106.2	19	16650795	16650795
ENSG00000085872.10	19	16653341	16653341
ENSG00000269399.1	19	16655625	16655625
ENSG00000268309.1	19	16662584	16662584
ENSG00000269085.1	19	16676362	16676362
ENSG00000127526.9	19	16683193	16683193
ENSG00000269578.1	19	16698796	16698796
ENSG00000141979.4	19	16708264	16708264
ENSG00000268087.1	19	16721222	16721222
ENSG00000105085.6	19	16739873	16739873
ENSG00000268790.1	19	16741370	16741370
ENSG00000269427.1	19	16741554	16741554
ENSG00000269044.1	19	16746080	16746080
ENSG00000267904.1	19	16751479	16751479
ENSG00000214046.4	19	16770625	16770625
ENSG00000072954.2	19	16771938	16771938
ENSG00000269419.1	19	16823128	16823128
ENSG00000188039.9	19	16830787	16830787
ENSG00000269799.1	19	16912237	16912237
ENSG00000127511.5	19	16940211	16940211
ENSG00000268743.1	19	16954836	16954836
ENSG00000127533.3	19	16999671	16999671
ENSG00000264250.1	19	17018272	17018272
ENSG00000263595.1	19	17021594	17021594
ENSG00000268985.1	19	17119999	17119999
ENSG00000160111.8	19	17137625	17137625
ENSG00000268289.1	19	17162804	17162804
ENSG00000131351.10	19	17186435	17186435
ENSG00000099331.9	19	17186591	17186591
ENSG00000269066.1	19	17210117	17210117
ENSG00000268056.1	19	17278861	17278861
ENSG00000269836.1	19	17289285	17289285
ENSG00000269480.1	19	17318819	17318819
ENSG00000053501.8	19	17326155	17326155
ENSG00000099330.4	19	17337013	17337013
ENSG00000160113.5	19	17356749	17356749
ENSG00000105393.11	19	17379368	17379368
ENSG00000130307.7	19	17385373	17385373
ENSG00000160117.10	19	17392454	17392454
ENSG00000269815.1	19	17407504	17407504
ENSG00000130312.2	19	17408554	17408554
ENSG00000130311.6	19	17420327	17420327
ENSG00000127220.5	19	17421045	17421045
ENSG00000074855.6	19	17445638	17445638
ENSG00000130299.12	19	17445729	17445729
ENSG00000269350.1	19	17471741	17471741
ENSG00000130300.4	19	17488159	17488159
ENSG00000269720.1	19	17503093	17503093
ENSG00000130303.8	19	17516457	17516457
ENSG00000269640.1	19	17524945	17524945
ENSG00000254503.1	19	17529097	17529097
ENSG00000141971.8	19	17529890	17529890
ENSG00000269053.1	19	17530583	17530583
ENSG00000269481.1	19	17533133	17533133
ENSG00000188051.6	19	17559376	17559376
ENSG00000269736.1	19	17563778	17563778
ENSG00000222805.1	19	17568066	17568066
ENSG00000130304.12	19	17579578	17579578
ENSG00000269439.1	19	17614431	17614431
ENSG00000130313.2	19	17623754	17623754
ENSG00000269161.1	19	17631374	17631374
ENSG00000167483.13	19	17634110	17634110
ENSG00000130309.6	19	17666403	17666403
ENSG00000243771.1	19	17700880	17700880
ENSG00000269752.1	19	17724531	17724531
ENSG00000130477.10	19	17799401	17799401
ENSG00000130479.6	19	17830051	17830051
ENSG00000268112.1	19	17845322	17845322
ENSG00000130475.10	19	17858527	17858527
ENSG00000179913.6	19	17905637	17905637
ENSG00000248099.3	19	17932383	17932383
ENSG00000105639.14	19	17958841	17958841
ENSG00000105640.8	19	17970685	17970685
ENSG00000207166.1	19	17973397	17973397
ENSG00000105641.3	19	17982782	17982782
ENSG00000007080.6	19	18043825	18043825
ENSG00000105642.11	19	18062102	18062102
ENSG00000252591.1	19	18082834	18082834
ENSG00000105643.5	19	18111941	18111941
ENSG00000268032.3	19	18133212	18133212
ENSG00000268623.2	19	18151165	18151165
ENSG00000243455.3	19	18159447	18159447
ENSG00000099308.6	19	18208603	18208603
ENSG00000096996.11	19	18209754	18209754
ENSG00000269145.2	19	18262501	18262501
ENSG00000268173.1	19	18283167	18283167
ENSG00000216490.3	19	18283972	18283972
ENSG00000254858.5	19	18303992	18303992
ENSG00000105649.5	19	18314884	18314884
ENSG00000268650.3	19	18315540	18315540
ENSG00000105650.17	19	18366229	18366229
ENSG00000130518.12	19	18385319	18385319
ENSG00000130522.4	19	18392432	18392432
ENSG00000267959.3	19	18392887	18392887
ENSG00000241464.3	19	18396305	18396305
ENSG00000130520.6	19	18434084	18434084
ENSG00000239821.2	19	18444086	18444086
ENSG00000130517.9	19	18451397	18451397
ENSG00000130513.6	19	18485541	18485541
ENSG00000264175.1	19	18497372	18497372
ENSG00000175489.9	19	18508427	18508427
ENSG00000221167.1	19	18520592	18520592
ENSG00000130511.11	19	18529674	18529674
ENSG00000105655.14	19	18549111	18549111
ENSG00000268199.2	19	18552229	18552229
ENSG00000105656.8	19	18632937	18632937
ENSG00000268938.2	19	18642423	18642423
ENSG00000269191.1	19	18643718	18643718
ENSG00000105701.11	19	18654887	18654887
ENSG00000105700.6	19	18668572	18668572
